"property_id";"location_id";"page_url";"property_type";"price";"location";"city";"province_name";"latitude";"longitude";"baths";"area";"purpose";"bedrooms";"date_added";"agency";"agent"
7080700;7211;"https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_c_saima_paari_center_flat_for_sale-7080700-7211-1.html";"Flat";17500000;"North Nazimabad";"Karachi";"Sindh";24.936064;67.036125;3;"7.6 Marla";"For Sale";3;"06-27-2019";"Property Channel Real Estate";"Shaikh Zaryab Akhtar"
7087527;1479;"https://www.zameen.com/Property/d_h_a_dha_phase_2_1000_square_yard_bungalow_available_at_dha_phase_2_proper-7087527-1479-1.html";"House";120000000;"DHA Defence";"Karachi";"Sindh";24.834337;67.055397;6;"2 Kanal";"For Sale";6;"03-19-2019";"Platinum Investments";"Amir Hamza Jamali"
7087820;1485;"https://www.zameen.com/Property/d_h_a_dha_phase_8_1000_sq_yard_owner_built_bungalow_for_sale_in_dha_phase_8-7087820-1485-1.html";"House";150000000;"DHA Defence";"Karachi";"Sindh";24.784877554782;67.064790464938;6;"2 Kanal";"For Sale";6;"01-17-2019";"Platinum Investments";"Amir Hamza Jamali"
7091273;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_luxury_apartment_2_bed_room-7091273-9135-1.html";"Flat";4666000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.037387391472;67.136195898056;2;"5.8 Marla";"For Sale";2;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7091319;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_luxury_apartments_with_3_bedrooms-7091319-9135-1.html";"Flat";7960000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.037270743414;67.136142253876;4;"9.8 Marla";"For Sale";3;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7091398;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_4_beds_luxury_apartment-7091398-9135-1.html";"Flat";10100000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.037357766098;67.136238813564;5;"12.5 Marla";"For Sale";4;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Tabish Akbani"
7091499;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_standard_apartment_for_sale-7091499-9135-1.html";"Flat";3763000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.075881668591;67.106037139893;2;"5.2 Marla";"For Sale";2;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Tabish Akbani"
7091570;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_standarad_apartment_2_bedrooms_medium_rise-7091570-9135-1.html";"Flat";4090000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.05711;67.480417;2;"5.7 Marla";"For Sale";2;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7091607;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_standard_apartment_3_bedrooms_low_rise-7091607-9135-1.html";"Flat";4797000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.075707482107;67.105687181251;4;"6.7 Marla";"For Sale";3;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Tabish Akbani Fazaia Authorised Dealer"
7091653;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_standard_apartments_3_bedrooms_mid_rise-7091653-9135-1.html";"Flat";5136000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.05711;67.480417;4;"7.1 Marla";"For Sale";3;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7091720;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_luxury_apartment_4_bedrooms-7091720-9135-1.html";"Flat";10100000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.075881668591;67.106037139893;5;"12.5 Marla";"For Sale";4;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7102266;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme__2_beds_luxury_apartment_for_sale-7102266-9135-1.html";"Flat";4666000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.037406833397;67.136163711548;2;"5.8 Marla";"For Sale";2;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Tabish Akbani Fazaia Authorised Dealer"
7102318;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_luxury__apartments_3_bedrooms-7102318-9135-1.html";"Flat";7960000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.05711;67.480417;4;"9.8 Marla";"For Sale";3;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7102443;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_luxury_apartment_4_bedrooms-7102443-9135-1.html";"Flat";10100000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.05711;67.480417;5;"12.5 Marla";"For Sale";4;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7108869;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_standard_apartment_2_bedrooms_low_rise-7108869-9135-1.html";"Flat";3763000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.075881668591;67.106037139893;2;"5.2 Marla";"For Sale";2;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7108876;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_standard_apartment_2_bedroom_medium_rise-7108876-9135-1.html";"Flat";4090000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.077666838586;67.106857194769;2;"5.7 Marla";"For Sale";2;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Tabish Akbani Fazaia Authorised Dealer"
7108887;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_standard_apartments_3_bedrooms_low_rise-7108887-9135-1.html";"Flat";4797000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.05711;67.480417;4;"6.7 Marla";"For Sale";3;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7108898;11272;"https://www.zameen.com/Property/northern_bypass_fazaia_bungalows_apartment_available_for_sale_on_easy_installments-7108898-11272-1.html";"Flat";5136000;"Northern Bypass";"Karachi";"Sindh";25.07576;67.105412;4;"7.1 Marla";"For Sale";3;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Tabish Akbani Fazaia Authorised Dealer"
7109236;1482;"https://www.zameen.com/Property/d_h_a_dha_phase_5_brand_new_500_yards_bungalow_for_sale_in_dha_phase_5-7109236-1482-1.html";"House";115000000;"DHA Defence";"Karachi";"Sindh";24.810265;67.043552;7;"1 Kanal";"For Sale";6;"06-14-2019";"Khawaja Enterprise";"Hassan Khawaja"
7117183;10019;"https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_11_amazing_offer_of_affordable_luxury_villa_for_sale-7117183-10019-1.html";"House";7500000;"Bahria Town Karachi";"Karachi";"Sindh";25.065275;67.313384;3;"5 Marla";"For Sale";3;"06-27-2019";"UPN (Universal Property Network)";"Rehmatullah Yaseen"
7118019;8363;"https://www.zameen.com/Property/bahria_town_karachi_bahria_tower_near_jinnah_avenue_2_beds_flat_available_for_sale_in_bahria_tower_1-7118019-8363-1.html";"Flat";4800000;"Bahria Town Karachi";"Karachi";"Sindh";24.86551;67.056105;2;"4.2 Marla";"For Sale";2;"06-27-2019";"UPN (Universal Property Network)";"Rehmatullah Yaseen"
7121123;7141;"https://www.zameen.com/Property/malir_others_2_rooms_apartment_for_sale_urgent__due_to_shiffting-7121123-7141-1.html";"Flat";2200000;"Malir";"Karachi";"Sindh";24.89321;67.195473;1;"1.8 Marla";"For Sale";1;"07-18-2019";"";""
7123756;1482;"https://www.zameen.com/Property/d_h_a_dha_phase_5_500_sqyards_owner_builded_brand_new_bungalow_for_sale-7123756-1482-1.html";"House";135000000;"DHA Defence";"Karachi";"Sindh";24.810265;67.043552;6;"1 Kanal";"For Sale";5;"06-14-2019";"Khawaja Enterprise";"Hassan Khawaja"
7167594;1482;"https://www.zameen.com/Property/d_h_a_dha_phase_5_pair_brand_new_house_is_available_for_sale-7167594-1482-1.html";"House";140000000;"DHA Defence";"Karachi";"Sindh";24.810265;67.043552;0;"2.7 Kanal";"For Sale";0;"06-14-2019";"Khawaja Enterprise";"Khawaja Muhammad Yaqoob"
7167595;1482;"https://www.zameen.com/Property/d_h_a_dha_phase_5_brand_new_house_is_available_for_sale-7167595-1482-1.html";"House";135000000;"DHA Defence";"Karachi";"Sindh";24.810265;67.043552;0;"1.3 Kanal";"For Sale";0;"06-14-2019";"Khawaja Enterprise";"Khawaja Muhammad Yaqoob"
7167598;1484;"https://www.zameen.com/Property/d_h_a_dha_phase_7_brand_new_house_is_available_for_sale-7167598-1484-1.html";"House";65000000;"DHA Defence";"Karachi";"Sindh";24.821639;67.071691;0;"12 Marla";"For Sale";0;"06-14-2019";"Khawaja Enterprise";"Khawaja Muhammad Yaqoob"
7167599;1485;"https://www.zameen.com/Property/d_h_a_dha_phase_8_brand_new_house_is_available_for_sale-7167599-1485-1.html";"House";240000000;"DHA Defence";"Karachi";"Sindh";24.782215;67.074537;0;"2 Kanal";"For Sale";0;"06-14-2019";"Khawaja Enterprise";"Khawaja Muhammad Yaqoob"
7167601;1483;"https://www.zameen.com/Property/d_h_a_dha_phase_6_brand_new_house_is_available_for_sale-7167601-1483-1.html";"House";155000000;"DHA Defence";"Karachi";"Sindh";24.805045;67.064323;0;"1.2 Kanal";"For Sale";0;"06-14-2019";"Khawaja Enterprise";"Khawaja Muhammad Yaqoob"
7167602;1482;"https://www.zameen.com/Property/d_h_a_dha_phase_5_brand_new_house_is_available_for_sale-7167602-1482-1.html";"House";140000000;"DHA Defence";"Karachi";"Sindh";24.810265;67.043552;0;"1 Kanal";"For Sale";0;"06-14-2019";"Khawaja Enterprise";"Khawaja Muhammad Yaqoob"
7167748;1674;"https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_brand_new_double_storey_house_is_available_for_sale-7167748-1674-1.html";"House";110000000;"DHA Defence";"Karachi";"Sindh";24.819653;67.077749;0;"1 Kanal";"For Sale";0;"06-14-2019";"Khawaja Enterprise";"Khawaja Muhammad Yaqoob"
7167749;1674;"https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_brand_new_double_storey_house_is_available_for_sale-7167749-1674-1.html";"House";105000000;"DHA Defence";"Karachi";"Sindh";24.819653;67.077749;0;"1 Kanal";"For Sale";0;"06-14-2019";"Khawaja Enterprise";"Khawaja Muhammad Yaqoob"
7200280;10061;"https://www.zameen.com/Property/bahria_town_karachi_bahria_sports_city_sports_city_villa_for_sale_350_square_yard-7200280-10061-1.html";"House";17500000;"Bahria Town Karachi";"Karachi";"Sindh";25.00574;67.316385;4;"14 Marla";"For Sale";4;"06-28-2019";"Memon Real Estate";"Memon Real Estate"
7202445;1483;"https://www.zameen.com/Property/d_h_a_dha_phase_6_best_500_sq_yards_maintained_condition_bungalow_ready_to_move-7202445-1483-1.html";"House";77500000;"DHA Defence";"Karachi";"Sindh";24.805045;67.064323;5;"1 Kanal";"For Sale";5;"03-19-2019";"Platinum Investments";"Amir Hamza Jamali"
7202516;1482;"https://www.zameen.com/Property/d_h_a_dha_phase_5_500_sqyard_brand_new_bungalow_for_sale_in_dha_phase_5-7202516-1482-1.html";"House";125000000;"DHA Defence";"Karachi";"Sindh";24.810265;67.043552;5;"1 Kanal";"For Sale";5;"03-19-2019";"Platinum Investments";"Amir Hamza Jamali"
7202558;1479;"https://www.zameen.com/Property/d_h_a_dha_phase_2_1000_sq_yard_brand_new_bungalow_dha_phase_2-7202558-1479-1.html";"House";170000000;"DHA Defence";"Karachi";"Sindh";24.834337;67.055397;7;"2 Kanal";"For Sale";6;"03-19-2019";"Platinum Investments";"Amir Hamza Jamali"
7218543;1485;"https://www.zameen.com/Property/d_h_a_dha_phase_8_brand_new_bungalow_500_sq_yards_phase_8-7218543-1485-1.html";"House";135000000;"DHA Defence";"Karachi";"Sindh";24.790250114127;67.080857231886;7;"1 Kanal";"For Sale";6;"03-18-2019";"Platinum Investments";"Amir Hamza Jamali"
7225071;6834;"https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_10_4_bed_dd_west_open_apartments_in_bismillah_towers_2700_sq_ft-7225071-6834-1.html";"Flat";14500000;"Gulistan-e-Jauhar";"Karachi";"Sindh";24.924636;67.141903;6;"12 Marla";"For Sale";4;"06-16-2019";"Shaikh Enterprises";"Usman / Naib"
7231018;6639;"https://www.zameen.com/Property/karachi_cantonment_askari_3_3rd_floor_flat_at_askari_3_karachi_cantonment_cantt_karachi-7231018-6639-1.html";"Flat";40000000;"Cantt";"Karachi";"Sindh";24.848313918078;67.042869647199;3;"9.8 Marla";"For Sale";3;"07-18-2019";"";""
7235279;1482;"https://www.zameen.com/Property/d_h_a_dha_phase_5_500_square_yards_extraordinary_brand_new_bungalow_for_sale-7235279-1482-1.html";"House";102500000;"DHA Defence";"Karachi";"Sindh";24.810265;67.043552;6;"1 Kanal";"For Sale";6;"05-06-2019";"Property Prime Time";"Sherjeel Khan"
7240926;11272;"https://www.zameen.com/Property/northern_bypass_fazaia_bungalows_fazaia_housing_scheme_125_square_yard_double_storey_bungalow-7240926-11272-1.html";"House";6642000;"Northern Bypass";"Karachi";"Sindh";25.075881668591;67.106037139893;3;"5 Marla";"For Sale";3;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Tabish Akbani"
7241448;11272;"https://www.zameen.com/Property/northern_bypass_fazaia_bungalows_fazaia_housing_scheme_275_sq_yard_single_storey_bungalow-7241448-11272-1.html";"House";9205000;"Northern Bypass";"Karachi";"Sindh";25.07576;67.105412;4;"11 Marla";"For Sale";3;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Tabish Akbani"
7241495;11272;"https://www.zameen.com/Property/northern_bypass_fazaia_bungalows_fazaia_housing_scheme_bungalow_275_square_yard_double_storey_bungalow-7241495-11272-1.html";"House";12500000;"Northern Bypass";"Karachi";"Sindh";25.07576;67.105412;5;"11 Marla";"For Sale";4;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Tabish Akbani"
7242276;6826;"https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_3_ground__one_house_for_sale-7242276-6826-1.html";"House";16500000;"Gulistan-e-Jauhar";"Karachi";"Sindh";24.923999;67.13414;6;"6.7 Marla";"For Sale";6;"07-18-2019";"";""
7259326;7099;"https://www.zameen.com/Property/nazimabad_rizvia_coop_housing_society_flat_for_sale_in_rizvia_apartment_at_prime_location_of_rizvia_society-7259326-7099-1.html";"Flat";6600000;"Nazimabad";"Karachi";"Sindh";24.901715720547;67.02713727951;2;"4.7 Marla";"For Sale";2;"07-18-2019";"";""
7276277;1508;"https://www.zameen.com/Property/zamzama_navy_housing_scheme_zamzama_corner_west_open_park_facing_350_sq_yard_beautiful_house-7276277-1508-1.html";"House";150000000;"Zamzama";"Karachi";"Sindh";24.823782;67.039905;6;"14 Marla";"For Sale";5;"06-07-2019";"BEC Consultants";"ARehman"
7281641;11272;"https://www.zameen.com/Property/northern_bypass_fazaia_bungalows_fazaia_bungalow_for_sale-7281641-11272-1.html";"House";3500000;"Northern Bypass";"Karachi";"Sindh";25.07576;67.105415;3;"5 Marla";"For Sale";3;"02-17-2019";"";""
7294756;6689;"https://www.zameen.com/Property/federal_b_area_federal_b_area_block_5_120_sq_yard_double_storey_house_for_sale_in_fb_area_block_5-7294756-6689-1.html";"House";14000000;"Federal B Area";"Karachi";"Sindh";24.929992;67.054489;3;"4.8 Marla";"For Sale";6;"07-10-2019";"";""
7325856;10040;"https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_27_bahria_homes_for_sale_200_square_yard_precinct_27-7325856-10040-1.html";"House";11500000;"Bahria Town Karachi";"Karachi";"Sindh";25.071948;67.338656;3;"8 Marla";"For Sale";3;"06-28-2019";"Memon Real Estate";"Memon Real Estate"
7395853;6953;"https://www.zameen.com/Property/smchs_sindhi_muslim_society_sindhi_muslim_society_block_a_apartment_for_sale-7395853-6953-1.html";"Flat";17000000;"Jamshed Town";"Karachi";"Sindh";24.861596;67.05471;3;"7.1 Marla";"For Sale";3;"06-30-2019";"Karsaz Estate";"Rizwanullah Siddique"
7415422;6874;"https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_d_flat_for_sale_with_lift_and_parking_road_facing-7415422-6874-1.html";"Flat";7500000;"Gulshan-e-Iqbal Town";"Karachi";"Sindh";24.91746;67.087412;3;"5 Marla";"For Sale";3;"06-07-2019";"";""
7458762;6836;"https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_12_2nd_floor_flat_for_sale-7458762-6836-1.html";"Flat";4500000;"Gulistan-e-Jauhar";"Karachi";"Sindh";24.916185;67.135196;2;"3.8 Marla";"For Sale";2;"10-20-2018";"";""
7458764;6836;"https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_12_flat_for_sale_on_6th_floor_in_gulistanejauhar__block_12-7458764-6836-1.html";"Flat";2500000;"Gulistan-e-Jauhar";"Karachi";"Sindh";24.916185;67.135196;1;"2 Marla";"For Sale";1;"07-18-2019";"";""
7464719;6858;"https://www.zameen.com/Property/karachi_gulshan_e_iqbal_town_gulshan_e_iqbal_13c_penthouse_for_sale-7464719-6858-1.html";"Penthouse";10500000;"Gulshan-e-Iqbal Town";"Karachi";"Sindh";24.898465;67.0625;2;"7.8 Marla";"For Sale";3;"01-18-2019";"";""
7472080;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_2_bedroom_luxury_apartment_for_sale-7472080-9135-1.html";"Flat";4666000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.037458676144;67.13618516922;2;"5.8 Marla";"For Sale";2;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Tabish Akbani"
7472568;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_3_bedroom_luxury_apartment__for_sale-7472568-9135-1.html";"Flat";7960000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.05711;67.480417;4;"9.8 Marla";"For Sale";3;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7472876;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_4_bedroom_luxury_apartment_for_sale-7472876-9135-1.html";"Flat";10100000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.05711;67.480417;5;"12.5 Marla";"For Sale";4;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7473851;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_2_bedroom_standard_apartment_low_rise-7473851-9135-1.html";"Flat";3763000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.075881668591;67.106037139893;2;"5.2 Marla";"For Sale";2;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7474055;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_2_bedroom_standard_apartment_mid_rise-7474055-9135-1.html";"Flat";4090000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.075881668591;67.106037139893;2;"5.7 Marla";"For Sale";2;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Tabish Akbani Fazaia Authorised Dealer"
7475272;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_3_bedroom_standard_apartment_low_rise-7475272-9135-1.html";"Flat";4797000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.075881668591;67.106037139893;4;"6.7 Marla";"For Sale";3;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon Authorised Dealer Fazaia Housing Scheme Khi"
7475286;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_3_bedroom_standard_apartment_mid_rise-7475286-9135-1.html";"Flat";5136000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.05711;67.480417;4;"7.1 Marla";"For Sale";3;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
7475440;418;"https://www.zameen.com/Property/jamshed_town_smchs_sindhi_muslim_society_double_storey_house_for_sale-7475440-418-1.html";"House";77500000;"Jamshed Town";"Karachi";"Sindh";24.859299;67.055311;8;"1.2 Kanal";"For Sale";7;"06-30-2019";"Karsaz Estate";"Rizwanullah Siddique"
7495527;6699;"https://www.zameen.com/Property/federal_b_area_federal_b_area_block_15_120_sq_yards_portion_is_available_for_sale_3_bed_3_bath_1_drawing-7495527-6699-1.html";"Lower Portion";5900000;"Federal B Area";"Karachi";"Sindh";24.929408;67.08071;3;"4.8 Marla";"For Sale";3;"07-18-2019";"";""
7503204;8947;"https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_r_an_old_build_double_corner_house_with_2_shops_is_up_for_sale-7503204-8947-1.html";"House";4500000;"North Nazimabad";"Karachi";"Sindh";24.944397;67.041783;0;"4.4 Marla";"For Sale";0;"07-18-2019";"";""
